formatted_date,adjclose
2018-06-12,241.38742065429688
2018-06-13,240.42694091796875
2018-06-14,241.12374877929688
2018-06-15,240.9166259765625
2018-06-18,240.34217834472656
2018-06-19,239.42868041992188
2018-06-20,239.86192321777344
2018-06-21,238.36459350585938
2018-06-22,238.78834533691406
2018-06-25,235.4829864501953
2018-06-26,236.0009002685547
2018-06-27,234.04214477539062
2018-06-28,235.4679412841797
2018-06-29,236.0640106201172
2018-07-02,236.33836364746094
2018-07-03,235.3827667236328
2018-07-05,237.39801025390625
2018-07-06,239.37535095214844
2018-07-09,241.49465942382812
2018-07-10,242.3367156982422
2018-07-11,240.68099975585938
2018-07-12,242.7435302734375
2018-07-13,242.9517059326172
2018-07-16,242.80029296875
2018-07-17,243.84103393554688
2018-07-18,244.28570556640625
2018-07-19,243.35848999023438
2018-07-20,243.13143920898438
2018-07-23,243.59500122070312
2018-07-24,244.73977661132812
2018-07-25,246.98207092285156
2018-07-26,246.2536163330078
2018-07-27,244.65464782714844
2018-07-30,243.24496459960938
2018-07-31,244.47488403320312
2018-08-01,244.17214965820312
2018-08-02,245.4115753173828
2018-08-03,246.6131134033203
2018-08-06,247.54031372070312
2018-08-07,248.23094177246094
2018-08-08,248.0985107421875
2018-08-09,247.78623962402344
2018-08-10,246.10218811035156
2018-08-13,245.17506408691406
2018-08-14,246.75502014160156
2018-08-15,244.9385223388672
2018-08-16,246.92532348632812
2018-08-17,247.74842834472656
2018-08-20,248.2971649169922
2018-08-21,248.83644104003906
2018-08-22,248.7607879638672
2018-08-23,248.40122985839844
2018-08-24,249.96237182617188
2018-08-27,251.8450927734375
2018-08-28,251.98703002929688
2018-08-29,253.3683319091797
2018-08-30,252.33700561523438
2018-08-31,252.34657287597656
2018-09-04,251.99649047851562
2018-09-05,251.28695678710938
2018-09-06,250.5489501953125
2018-09-07,249.9434356689453
2018-09-10,250.41644287109375
2018-09-11,251.36256408691406
2018-09-12,251.39097595214844
2018-09-13,252.8196258544922
2018-09-14,252.95205688476562
2018-09-17,251.5233917236328
2018-09-18,252.895263671875
2018-09-19,253.17909240722656
2018-09-20,255.2133026123047
2018-09-21,255.03347778320312
2018-09-24,254.18202209472656
2018-09-25,253.8697967529297
2018-09-26,253.12564086914062
2018-09-27,253.828857421875
2018-09-28,253.8003692626953
2018-10-01,254.74122619628906
2018-10-02,254.71279907226562
2018-10-03,254.9313201904297
2018-10-04,252.8405303955078
2018-10-05,251.41490173339844
2018-10-08,251.34841918945312
2018-10-09,251.02523803710938
2018-10-10,242.91848754882812
2018-10-11,237.805419921875
2018-10-12,241.0177459716797
2018-10-15,239.69668579101562
2018-10-16,244.80023193359375
2018-10-17,244.8858184814453
2018-10-18,241.44541931152344
2018-10-19,241.25527954101562
2018-10-22,240.2574005126953
2018-10-23,238.81283569335938
2018-10-24,231.6849365234375
2018-10-25,235.83810424804688
2018-10-26,231.66592407226562
2018-10-29,230.46841430664062
2018-10-30,233.99436950683594
2018-10-31,236.44635009765625
2018-11-01,238.89834594726562
2018-11-02,237.41575622558594
2018-11-05,238.7653045654297
2018-11-06,240.27642822265625
2018-11-07,245.35147094726562
2018-11-08,244.9333038330078
2018-11-09,242.67138671875
2018-11-12,237.98599243164062
2018-11-13,237.5868377685547
2018-11-14,235.96163940429688
2018-11-15,238.4041748046875
2018-11-16,239.0124053955078
2018-11-19,235.04930114746094
2018-11-20,230.7250213623047
2018-11-21,231.494873046875
2018-11-23,230.0027313232422
2018-11-26,233.60472106933594
2018-11-27,234.33648681640625
2018-11-28,239.8107452392578
2018-11-29,239.3165283203125
2018-11-30,240.90367126464844
2018-12-03,243.8783721923828
2018-12-04,236.3133087158203
2018-12-06,235.714599609375
2018-12-07,230.2403564453125
2018-12-10,230.51596069335938
2018-12-11,230.58245849609375
2018-12-12,231.85601806640625
2018-12-13,231.7799835205078
2018-12-14,227.5032196044922
2018-12-17,222.8583984375
2018-12-18,222.7724151611328
2018-12-19,219.21780395507812
2018-12-20,215.615478515625
2018-12-21,211.3251495361328
2018-12-24,205.50599670410156
2018-12-26,215.9021453857422
2018-12-27,217.90878295898438
2018-12-28,217.63165283203125
2018-12-31,219.59048461914062
2019-01-02,219.76248168945312
2019-01-03,214.51661682128906
2019-01-04,221.5970916748047
2019-01-07,223.25975036621094
2019-01-08,225.42877197265625
2019-01-09,226.47027587890625
2019-01-10,227.41629028320312
2019-01-11,227.31117248535156
2019-01-14,226.0594482421875
2019-01-15,228.70628356933594
2019-01-16,229.2126922607422
2019-01-17,230.923095703125
2019-01-18,234.02854919433594
2019-01-22,230.9135284423828
2019-01-23,231.25750732421875
2019-01-24,231.48684692382812
2019-01-25,233.45526123046875
2019-01-28,231.6492919921875
2019-01-29,231.36260986328125
2019-01-30,235.02230834960938
2019-01-31,236.9811248779297
2019-02-01,237.18182373046875
2019-02-04,238.87310791015625
2019-02-05,239.93373107910156
2019-02-06,239.6374969482422
2019-02-07,237.2869110107422
2019-02-08,237.5926971435547
2019-02-11,237.7169189453125
2019-02-12,240.793701171875
2019-02-13,241.51991271972656
2019-02-14,240.98483276367188
2019-02-15,243.6411895751953
2019-02-19,244.06163024902344
2019-02-20,244.62539672851562
2019-02-21,243.7367401123047
2019-02-22,245.19869995117188
2019-02-25,245.56179809570312
2019-02-26,245.3802490234375
2019-02-27,245.25604248046875
2019-02-28,244.6827392578125
2019-03-01,246.36444091796875
2019-03-04,245.41848754882812
